amazon_sku,channel_id, linnworks_code,price_uk, sale_price_uk,,,,,,,,
CURVAVEYDAMAUB-9090.2_FBA,1,CURVAVEYDAMAUB-9090,149.99,112.98,,,,,,,,
CURVAVEYDAMAUB-TIE.2_FBA,1,CURVAVEYDAMAUB-TIE,9.99,7.99,,,,,,,,
CURVAVEYDAMBLU-6654.2_FBA,1,CURVAVEYDAMBLU-6654,89.99,64.98,,,,,,,,
CURVAVEYDAMBLU-6672.2_FBA,1,CURVAVEYDAMBLU-6672,99.99,76.98,,,,,,,,
CURVAVEYDAMBLU-9054.2_FBA,1,CURVAVEYDAMBLU-9054,119.99,88.98,,,,,,,,
CURVAVEYDAMBLU-9072.2_FBA,1,CURVAVEYDAMBLU-9072,139.99,100.98,,,,,,,,
CURVAVEYDAMBLU-TIE.2_FBA,1,CURVAVEYDAMBLU-TIE,9.99,7.99,,,,,,,,
CURVAVEYDAMRED-6654.2_FBA,1,CURVAVEYDAMRED-6654,89.99,64.98,,,,,,,,
CURVAVEYDAMRED-6672.2_FBA,1,CURVAVEYDAMRED-6672,99.99,76.98,,,,,,,,
CURVAVEYDAMRED-9072.2_FBA,1,CURVAVEYDAMRED-9072,139.99,100.98,,,,,,,,
CURVAVEYDAMRED-TIE.2_FBA,1,CURVAVEYDAMRED-TIE,9.99,7.99,,,,,,,,
CURVAVEYPAISAUB-4554.2_FBA,1,CURVAVEYPAISAUB-4554,59.99,40.98,,,,,,,,
CURVAVEYPAISAUB-4672.2_FBA,1,CURVAVEYPAISAUB-4672,69.99,52.98,,,,,,,,
CURVAVEYPAISAUB-4690.2_FBA,1,CURVAVEYPAISAUB-4690,79.99,64.98,,,,,,,,
CURVAVEYPAISAUB-6654.2_FBA,1,CURVAVEYPAISAUB-6654,89.99,64.98,,,,,,,,
CURVAVEYPAISAUB-6672.2_FBA,1,CURVAVEYPAISAUB-6672,99.99,76.98,,,,,,,,
CURVAVEYPAISAUB-6690.2_FBA,1,CURVAVEYPAISAUB-6690,119.99,88.98,,,,,,,,
CURVAVEYPAISAUB-9054.2_FBA,1,CURVAVEYPAISAUB-9054,119.99,88.98,,,,,,,,
CURVAVEYPAISAUB-9072.2_FBA,1,CURVAVEYPAISAUB-9072,139.99,100.98,,,,,,,,
CURVAVEYPAISAUB-9090.2_FBA,1,CURVAVEYPAISAUB-9090,149.99,112.98,,,,,,,,
CURVAVEYPAISAUB-TIE.2_FBA,1,CURVAVEYPAISAUB-TIE,9.99,7.99,,,,,,,,
CURVAVEYPAISCRE-4672.2_FBA,1,CURVAVEYPAISCRE-4672,69.99,52.98,,,,,,,,
CURVAVEYPAISCRE-4690.2_FBA,1,CURVAVEYPAISCRE-4690,79.99,64.98,,,,,,,,
CURVAVEYPAISCRE-6654.2_FBA,1,CURVAVEYPAISCRE-6654,89.99,64.98,,,,,,,,
CURVAVEYPAISCRE-6672.2_FBA,1,CURVAVEYPAISCRE-6672,99.99,76.98,,,,,,,,
CURVAVEYPAISCRE-6690.2_FBA,1,CURVAVEYPAISCRE-6690,119.99,88.98,,,,,,,,
CURVAVEYPAISCRE-9054.2_FBA,1,CURVAVEYPAISCRE-9054,119.99,88.98,,,,,,,,
CURVAVEYPAISCRE-9072.2_FBA,1,CURVAVEYPAISCRE-9072,139.99,100.98,,,,,,,,
CURVAVEYPAISCRE-9090.2_FBA,1,CURVAVEYPAISCRE-9090,149.99,112.98,,,,,,,,
CURVAVEYPAISCRE-TIE.2_FBA,1,CURVAVEYPAISCRE-TIE,9.99,7.99,,,,,,,,
CURVAVEYSTRPAUB-4554.2_FBA,1,CURVAVEYSTRPAUB-4554,59.99,40.98,,,,,,,,
CURVAVEYSTRPAUB-4672.2_FBA,1,CURVAVEYSTRPAUB-4672,69.99,52.98,,,,,,,,
CURVAVEYSTRPAUB-4690.2_FBA,1,CURVAVEYSTRPAUB-4690,79.99,64.98,,,,,,,,
CURVAVEYSTRPAUB-6654.2_FBA,1,CURVAVEYSTRPAUB-6654,89.99,64.98,,,,,,,,
CURVAVEYSTRPAUB-6672.2_FBA,1,CURVAVEYSTRPAUB-6672,99.99,76.98,,,,,,,,
CURVAVEYSTRPAUB-6690.2_FBA,1,CURVAVEYSTRPAUB-6690,119.99,88.98,,,,,,,,
CURVAVEYSTRPAUB-9054.2_FBA,1,CURVAVEYSTRPAUB-9054,119.99,88.98,,,,,,,,
CURVAVEYSTRPAUB-9072.2_FBA,1,CURVAVEYSTRPAUB-9072,139.99,100.98,,,,,,,,
CURVAVEYSTRPAUB-9090.2_FBA,1,CURVAVEYSTRPAUB-9090,149.99,112.98,,,,,,,,
CURVAVEYSTRPAUB-TIE.2_FBA,1,CURVAVEYSTRPAUB-TIE,9.99,7.99,,,,,,,,
CURVAVEYSTRPBLU-4554.2_FBA,1,CURVAVEYSTRPBLU-4554,59.99,40.98,,,,,,,,
CURVAVEYSTRPBLU-4672.2_FBA,1,CURVAVEYSTRPBLU-4672,69.99,52.98,,,,,,,,
CURVAVEYSTRPBLU-4690.2_FBA,1,CURVAVEYSTRPBLU-4690,79.99,64.98,,,,,,,,
CURVAVEYSTRPBLU-6654.2_FBA,1,CURVAVEYSTRPBLU-6654,89.99,64.98,,,,,,,,
CURVAVEYSTRPBLU-6672.2_FBA,1,CURVAVEYSTRPBLU-6672,99.99,76.98,,,,,,,,
CURVAVEYSTRPBLU-6690.2_FBA,1,CURVAVEYSTRPBLU-6690,119.99,88.98,,,,,,,,
CURVAVEYSTRPBLU-9054.2_FBA,1,CURVAVEYSTRPBLU-9054,119.99,88.98,,,,,,,,
CURVAVEYSTRPBLU-9072.2_FBA,1,CURVAVEYSTRPBLU-9072,139.99,100.98,,,,,,,,
CURVAVEYSTRPBLU-TIE.2_FBA,1,CURVAVEYSTRPBLU-TIE,9.99,7.99,,,,,,,,
CURVAVEYSTRPCRE-4672.2_FBA,1,CURVAVEYSTRPCRE-4672,69.99,52.98,,,,,,,,
CURVAVEYSTRPCRE-4690.2_FBA,1,CURVAVEYSTRPCRE-4690,79.99,64.98,,,,,,,,
CURVAVEYSTRPCRE-6654.2_FBA,1,CURVAVEYSTRPCRE-6654,89.99,64.98,,,,,,,,
CURVAVEYSTRPCRE-6672.2_FBA,1,CURVAVEYSTRPCRE-6672,99.99,76.98,,,,,,,,
CURVAVEYSTRPCRE-6690.2_FBA,1,CURVAVEYSTRPCRE-6690,119.99,88.98,,,,,,,,
CURVAVEYSTRPCRE-9072.2_FBA,1,CURVAVEYSTRPCRE-9072,139.99,100.98,,,,,,,,
CURVAVEYSTRPCRE-9090.2_FBA,1,CURVAVEYSTRPCRE-9090,149.99,112.98,,,,,,,,
CURVAVEYSTRPCRE-TIE.2_FBA,1,CURVAVEYSTRPCRE-TIE,9.99,7.99,,,,,,,,
CURVAVEYSTRPGRN-4672.2_FBA,1,CURVAVEYSTRPGRN-4672,69.99,52.98,,,,,,,,
CURVAVEYSTRPGRN-6690.2_FBA,1,CURVAVEYSTRPGRN-6690,119.99,88.98,,,,,,,,
CURVAVEYSTRPGRN-9072.2_FBA,1,CURVAVEYSTRPGRN-9072,139.99,100.98,,,,,,,,
CURVAVEYSTRPGRN-TIE.2_FBA,1,CURVAVEYSTRPGRN-TIE,9.99,7.99,,,,,,,,
EMCUREYEAUB-6590-FBA,1,EMCUREYEAUB-6590,69.99,43.99,,,,,,,,
EMCUREYEAUB-9072-FBA,1,EMCUREYEAUB-9072,69.99,53.99,,,,,,,,
EMCUREYEBLK-4554-FBA,1,EMCUREYEBLK-4554,34.99,23.99,,,,,,,,
EMCUREYEBLK-4572-FBA,1,EMCUREYEBLK-4572,39.99,28.99,,,,,,,,
EMCUREYEBLK-6554-FBA,1,EMCUREYEBLK-6554,49.99,33.99,,,,,,,,
EMCUREYEBLK-6572-FBA,1,EMCUREYEBLK-6572,59.99,38.99,,,,,,,,
EMCUREYEBLK-6590-FBA,1,EMCUREYEBLK-6590,69.99,43.99,,,,,,,,
EMCUREYEBLK-9072-FBA,1,EMCUREYEBLK-9072,69.99,53.99,,,,,,,,
EMCUREYEBLK-9090-FBA,1,EMCUREYEBLK-9090,79.99,63.99,,,,,,,,
EMCUREYECRE-4590-FBA,1,EMCUREYECRE-4590,49.99,33.99,,,,,,,,
EMCUREYECRE-9072-FBA,1,EMCUREYECRE-9072,69.99,53.99,,,,,,,,
EMCUREYEGRY-4572-FBA,1,EMCUREYEGRY-4572,39.99,28.99,,,,,,,,
EMCUREYEGRY-4590-FBA,1,EMCUREYEGRY-4590,49.99,33.99,,,,,,,,
EMCUREYEGRY-6554-FBA,1,EMCUREYEGRY-6554,49.99,33.99,,,,,,,,
EMCUREYEGRY-9072-FBA,1,EMCUREYEGRY-9072,69.99,53.99,,,,,,,,
EMCUREYEHOTPNK-4572-FBA,1,EMCUREYEHOTPNK-4572,39.99,28.99,,,,,,,,
EMCUREYEHOTPNK-4590-FBA,1,EMCUREYEHOTPNK-4590,49.99,33.99,,,,,,,,
EMCUREYEHOTPNK-6554-FBA,1,EMCUREYEHOTPNK-6554,49.99,33.99,,,,,,,,
EMCUREYEHOTPNK-6572-FBA,1,EMCUREYEHOTPNK-6572,59.99,38.99,,,,,,,,
EMCUREYEHOTPNK-6590-FBA,1,EMCUREYEHOTPNK-6590,69.99,43.99,,,,,,,,
EMCUREYEHOTPNK-9072-FBA,1,EMCUREYEHOTPNK-9072,69.99,53.99,,,,,,,,
EMCUREYEHOTPNK-9090-FBA,1,EMCUREYEHOTPNK-9090,79.99,63.99,,,,,,,,
EMCUREYEMUSYEL-9072-FBA,1,EMCUREYEMUSYEL-9072,69.99,53.99,,,,,,,,
EMCUREYENAV-4554-FBA,1,EMCUREYENAV-4554,34.99,23.99,,,,,,,,
EMCUREYENAV-4572-FBA,1,EMCUREYENAV-4572,39.99,28.99,,,,,,,,
EMCUREYENAV-4590-FBA,1,EMCUREYENAV-4590,49.99,33.99,,,,,,,,
EMCUREYENAV-6554-FBA,1,EMCUREYENAV-6554,49.99,33.99,,,,,,,,
EMCUREYENAV-6572-FBA,1,EMCUREYENAV-6572,59.99,38.99,,,,,,,,
EMCUREYENAV-6590-FBA,1,EMCUREYENAV-6590,69.99,39.99,,,,,,,,
EMCUREYENAV-9072-FBA,1,EMCUREYENAV-9072,69.99,53.99,,,,,,,,
EMCUREYENAV-9090-FBA,1,EMCUREYENAV-9090,79.99,63.99,,,,,,,,
EMCUREYESIL-4572-FBA,1,EMCUREYESIL-4572,39.99,28.99,,,,,,,,
EMCUREYESIL-6590-FBA,1,EMCUREYESIL-6590,69.99,43.99,,,,,,,,
EMCUREYESIL-9090-FBA,1,EMCUREYESIL-9090,79.99,63.99,,,,,,,,
EMCUREYETEA-6572-FBA,1,EMCUREYETEA-6572,59.99,38.99,,,,,,,,
EMCUREYETEA-9072-FBA,1,EMCUREYETEA-9072,69.99,53.99,,,,,,,,
EMCURPPBLK-4554-FBA,1,EMCURPPBLK-4554,24.99,20.99,,,,,,,,
EMCURPPBLK-4590-FBA,1,EMCURPPBLK-4590,34.99,28.99,,,,,,,,
EMCURPPBLK-6554-FBA,1,EMCURPPBLK-6554,39.99,28.99,,,,,,,,
EMCURPPBLK-6590-FBA,1,EMCURPPBLK-6590,59.99,38.99,,,,,,,,
EMCURPPBLK-9054-FBA,1,EMCURPPBLK-9054,49.99,33.99,,,,,,,,
EMCURPPBLK-9072-FBA,1,EMCURPPBLK-9072,59.99,43.99,,,,,,,,
EMCURPPCRE-4572-FBA,1,EMCURPPCRE-4572,29.99,23.99,,,,,,,,
EMCURPPCRE-6554-FBA,1,EMCURPPCRE-6554,39.99,28.99,,,,,,,,
EMCURPPCRE-6572-FBA,1,EMCURPPCRE-6572,49.99,33.99,,,,,,,,
EMCURPPNAV-9072-FBA,1,EMCURPPNAV-9072,59.99,43.99,,,,,,,,
EMCURPPTEA-4572-FBA,1,EMCURPPTEA-4572,29.99,23.99,,,,,,,,
EMCURPPTEA-4590-FBA,1,EMCURPPTEA-4590,34.99,28.99,,,,,,,,
EMCURPPTEA-6554-FBA,1,EMCURPPTEA-6554,39.99,28.99,,,,,,,,
EMCURPPTEA-6572-FBA,1,EMCURPPTEA-6572,49.99,33.99,,,,,,,,
ISCURPPBLU-4672.3_FBA,1,ISCURPPBLU-4672,38.99,38.99,,,,,,,,
ISCURPPBLU-6672.3_FBA,1,ISCURPPBLU-6672,56.25,53.99,,,,,,,,
ISCURPPBLU-6690.3_FBA,1,ISCURPPBLU-6690,67.5,59.99,,,,,,,,
ISCURPPBLU-9054.3_FBA,1,ISCURPPBLU-9054,60,58.99,,,,,,,,
ISCURPPBLU-9072.3_FBA,1,ISCURPPBLU-9072,75,73.99,,,,,,,,
ISCURPPBLU-9090.3_FBA,1,ISCURPPBLU-9090,90,83.99,,,,,,,,
ISCURPPCHI-4672.3_FBA,1,ISCURPPCHI-4672,38.99,38.99,,,,,,,,
ISCURPPCHI-4690.3_FBA,1,ISCURPPCHI-4690,45,43.99,,,,,,,,
ISCURPPCHI-9054.3_FBA,1,ISCURPPCHI-9054,60,58.99,,,,,,,,
ISCURPPCHI-9072.3_FBA,1,ISCURPPCHI-9072,75,73.99,,,,,,,,
ISCURPPCHI-9090.3_FBA,1,ISCURPPCHI-9090,90,83.99,,,,,,,,
ISTBBLU-26.3_FBA,1,ISTBBLU-26,10.99,10.99,,,,,,,,
ISTBCHI-26.3_FBA,1,ISTBCHI-26,10.99,10.99,,,,,,,,
LILCURPPAQU-4654.3_FBA,1,LILCURPPAQU-4654,31.99,31.99,,,,,,,,
LILCURPPAQU-6672.3_FBA,1,LILCURPPAQU-6672,56.25,53.99,,,,,,,,
LILCURPPAQU-9072.3_FBA,1,LILCURPPAQU-9072,75,73.99,,,,,,,,
LILCURPPCHI-6654.3_FBA,1,LILCURPPCHI-6654,45,43.99,,,,,,,,
LILTBAQU-26.3_FBA,1,LILTBAQU-26,10.99,10.99,,,,,,,,
LINCUREYEDEBLU-4554_FBA,1,LINCUREYEDEBLU-4554,33.99,33.99,,,,,,,,
LINCUREYEDEBLU-4572_FBA,1,LINCUREYEDEBLU-4572,38.99,38.99,,,,,,,,
LINCUREYEDEBLU-6554_FBA,1,LINCUREYEDEBLU-6554,48.99,48.99,,,,,,,,
LINCUREYEDEBLU-6572_FBA,1,LINCUREYEDEBLU-6572,58.99,58.99,,,,,,,,
LINCUREYEDEBLU-6590_FBA,1,LINCUREYEDEBLU-6590,73.99,73.99,,,,,,,,
LINCUREYEDEBLU-9072_FBA,1,LINCUREYEDEBLU-9072,83.99,83.99,,,,,,,,
LINCUREYEDEBLU-9090_FBA,1,LINCUREYEDEBLU-9090,103.99,103.99,,,,,,,,
LINCUREYENAT-4554_FBA,1,LINCUREYENAT-4554,33.99,33.99,,,,,,,,
LINCUREYENAT-4572_FBA,1,LINCUREYENAT-4572,38.99,38.99,,,,,,,,
LINCUREYENAT-6554_FBA,1,LINCUREYENAT-6554,48.99,48.99,,,,,,,,
LINCUREYENAT-6572_FBA,1,LINCUREYENAT-6572,58.99,58.99,,,,,,,,
LINCUREYENAT-9072_FBA,1,LINCUREYENAT-9072,83.99,83.99,,,,,,,,
LINCUREYENAT-9090_FBA,1,LINCUREYENAT-9090,103.99,103.99,,,,,,,,
LOCUREYEDEGG-4654.3_FBA,1,LOCUREYEDEGG-4654,33.99,33.99,,,,,,,,
LOCUREYEDEGG-4672.3_FBA,1,LOCUREYEDEGG-4672,45,43.99,,,,,,,,
LOCUREYEDEGG-4690.3_FBA,1,LOCUREYEDEGG-4690,53.99,53.99,,,,,,,,
LOCUREYEDEGG-6654.3_FBA,1,LOCUREYEDEGG-6654,48.99,48.99,,,,,,,,
LOCUREYEDEGG-6672.3_FBA,1,LOCUREYEDEGG-6672,67,63.99,,,,,,,,
LOCUREYENAT-4654.3_FBA,1,LOCUREYENAT-4654,33.99,33.99,,,,,,,,
LOCUREYENAT-4672.3_FBA,1,LOCUREYENAT-4672,45,43.99,,,,,,,,
LOCUREYENAT-6654.3_FBA,1,LOCUREYENAT-6654,48.99,48.99,,,,,,,,
LOCUREYENAT-6672.3_FBA,1,LOCUREYENAT-6672,67,63.99,,,,,,,,
LOCUREYENAT-6690.3_FBA,1,LOCUREYENAT-6690,78.99,78.99,,,,,,,,
LOCUREYENAT-9054.3_FBA,1,LOCUREYENAT-9054,67,63.99,,,,,,,,
LOCUREYENAT-9072.3_FBA,1,LOCUREYENAT-9072,90,83.99,,,,,,,,
LOCUREYENAT-9090.3_FBA,1,LOCUREYENAT-9090,119.99,103.99,,,,,,,,
LOCUREYERED-6654.3_FBA,1,LOCUREYERED-6654,48.99,48.99,,,,,,,,
LOCUREYERED-9054.3_FBA,1,LOCUREYERED-9054,67,63.99,,,,,,,,
MACURPPNAT-6654.3_FBA,1,MACURPPNAT-6654,48.99,48.99,,,,,,,,
MACURPPNAT-6672.3_FBA,1,MACURPPNAT-6672,67,63.99,,,,,,,,
MACURPPNAT-6690.3_FBA,1,MACURPPNAT-6690,78.99,78.99,,,,,,,,
MACURPPNAT-9054.3_FBA,1,MACURPPNAT-9054,67,63.99,,,,,,,,
MACURPPNAT-9090.3_FBA,1,MACURPPNAT-9090,119.99,103.99,,,,,,,,
MACURPPSIL-4654.3_FBA,1,MACURPPSIL-4654,33.99,33.99,,,,,,,,
MACURPPSIL-4672.3_FBA,1,MACURPPSIL-4672,45,43.99,,,,,,,,
MACURPPSIL-6654.3_FBA,1,MACURPPSIL-6654,48.99,48.99,,,,,,,,
MACURPPSIL-6672.3_FBA,1,MACURPPSIL-6672,67,63.99,,,,,,,,
MACURPPSIL-6690.3_FBA,1,MACURPPSIL-6690,78.99,78.99,,,,,,,,
MACURPPSIL-9072.3_FBA,1,MACURPPSIL-9072,90,83.99,,,,,,,,
MACURPPSIL-9090.3_FBA,1,MACURPPSIL-9090,119.99,103.99,,,,,,,,
MACURPPSPICE-4654.2_FBA,1,MACURPPSPICE-4654,33.99,33.99,,,,,,,,
MACURPPSPICE-4672.3_FBA,1,MACURPPSPICE-4672,45,43.99,,,,,,,,
MACURPPSPICE-4690.3_FBA,1,MACURPPSPICE-4690,53.99,53.99,,,,,,,,
MACURPPSPICE-6654.3_FBA,1,MACURPPSPICE-6654,48.99,48.99,,,,,,,,
MACURPPSPICE-6672.3_FBA,1,MACURPPSPICE-6672,67,63.99,,,,,,,,
MACURPPSPICE-9054.3_FBA,1,MACURPPSPICE-9054,67,63.99,,,,,,,,
MACURPPSPICE-9072.3_FBA,1,MACURPPSPICE-9072,90,83.99,,,,,,,,
MACURPPSPICE-9090.3_FBA,1,MACURPPSPICE-9090,119.99,103.99,,,,,,,,
MARCURPPMAU-4672.4_FBA,1,MARCURPPMAU-4672,38.99,38.99,,,,,,,,
MARCURPPMAU-4690.4_FBA,1,MARCURPPMAU-4690,45,43.99,,,,,,,,
MARCURPPMAU-9054.4_FBA,1,MARCURPPMAU-9054,60,54.99,,,,,,,,
MARCURPPMAU-9072.4_FBA,1,MARCURPPMAU-9072,75,73.99,,,,,,,,
MARCURPPMAU-9090.4_FBA,1,MARCURPPMAU-9090,90,83.99,,,,,,,,
MARCURPPRED-4654.4_FBA,1,MARCURPPRED-4654,31.99,31.99,,,,,,,,
MARCURPPRED-6654.4_FBA,1,MARCURPPRED-6654,45,43.99,,,,,,,,
MARCURPPRED-9054.4_FBA,1,MARCURPPRED-9054,60,58.99,,,,,,,,
MARCURPPRED-9090.3_FBA,1,MARCURPPRED-9090,90,83.99,,,,,,,,
MARTBMAU-26.4_FBA,1,MARTBMAU-26,10.99,10.99,,,,,,,,
MATIENAT.3_FBA,1,MATIENAT,9.99,9.99,,,,,,,,
MATIESIL.3_FBA,1,MATIESIL,9.99,9.99,,,,,,,,
MATIESPICE.3_FBA,1,MATIESPICE,9.99,9.99,,,,,,,,
ARCUREYESLA-4654.3_FBA,1,ARCUREYESLA-4654,54.99,43.99,,,,,,,,
ARCURPPBLU-4672.3_FBA,1,ARCURPPBLU-4672,38.99,38.99,,,,,,,,
ARCURPPBLU-4690.3_FBA,1,ARCURPPBLU-4690,45,43.99,,,,,,,,
ARCURPPBLU-6654.3_FBA,1,ARCURPPBLU-6654,45,43.99,,,,,,,,
ARCURPPBLU-6672.3_FBA,1,ARCURPPBLU-6672,56.25,53.99,,,,,,,,
ARCURPPJET-4654.3_FBA,1,ARCURPPJET-4654,31.99,31.99,,,,,,,,
ARCURPPJET-4690.3_FBA,1,ARCURPPJET-4690,45,39.99,,,,,,,,
ARCURPPJET-6672.3_FBA,1,ARCURPPJET-6672,56.25,53.99,,,,,,,,
ARCURPPJET-6690.3_FBA,1,ARCURPPJET-6690,67.5,63.99,,,,,,,,
ARCURPPJET-9072.3_FBA,1,ARCURPPJET-9072,75,73.99,,,,,,,,
ARCURPPNAT-4654.2_FBA,1,ARCURPPNAT-4654,31.99,31.99,,,,,,,,
ARCURPPNAT-4672.2_FBA,1,ARCURPPNAT-4672,38.99,38.99,,,,,,,,
ARCURPPNAT-6654.2_FBA,1,ARCURPPNAT-6654,45,43.99,,,,,,,,
ARCURPPNAT-6690.2_FBA,1,ARCURPPNAT-6690,67.5,63.99,,,,,,,,
ARCURPPNAT-9054.2_FBA,1,ARCURPPNAT-9054,60,54.99,,,,,,,,
ARCURPPNAT-9072.2_FBA,1,ARCURPPNAT-9072,75,73.99,,,,,,,,
ARCURPPNAT-9090.2_FBA,1,ARCURPPNAT-9090,90,83.99,,,,,,,,
ARTBBLU-26.2_FBA,1,ARTBBLU-26,10.99,10.99,,,,,,,,
ARTBNAT-26.2_FBA,1,ARTBNAT-26,10.99,10.99,,,,,,,,
ASCURPPSOR-6654.2_FBA,1,ASCURPPSOR-6654,74.99,39.99,,,,,,,,
ASCURPPSOR-6672.2_FBA,1,ASCURPPSOR-6672,84.99,49.99,,,,,,,,
ASCURPPSOR-9090.2_FBA,1,ASCURPPSOR-9090,119.99,73.99,,,,,,,,
BCUREYEAUB-9090Va_FBA,1,BCUREYEAUB-9090,79.99,64.99,,,,,,,,
BCUREYEBLACK-9090Va_FBA,1,BCUREYEBLACK-9090,79.99,68.99,,,,,,,,
BCUREYEWINE-4572Va_FBA,1,BCUREYEWINE-4572,39.99,29.99,,,,,,,,
BCUREYEWINE-6590Va_FBA,1,BCUREYEWINE-6590,69.99,54.99,,,,,,,,
BCURPPBLACK-6554Va_FBA,1,BCURPPBLACK-6554,39.99,29.99,,,,,,,,
BCURPPBLACK-9090Vb_FBA,1,BCURPPBLACK-9090,69.99,59.99,,,,,,,,
BCURPPBLUE-9090Va_FBA,1,BCURPPBLUE-9090,64.49,64.49,,,,,,,,
BCURPPLATTE-4554Va_FBA,1,BCURPPLATTE-4554,24.99,19.99,,,,,,,,
BCURPPLATTE-6572Va_FBA,1,BCURPPLATTE-6572,49.99,39.99,,,,,,,,
BCURPPLATTE-9072Va_FBA,1,BCURPPLATTE-9072,59.99,54.9,,,,,,,,
BCURPPWINE-9072Va_FBA,1,BCURPPWINE-9072,59.99,49.99,,,,,,,,
BCURPPWINE-9090Va_FBA,1,BCURPPWINE-9090,69.99,59.99,,,,,,,,
CHENCURPPMIN-4590-FBA,1,CHENCURPPMIN-4590,64.99,43.99,,,,,,,,
CHENCURPPMIN-9072-FBA,1,CHENCURPPMIN-9072,99.99,63.99,,,,,,,,
CHENCURPPMIN-9090-FBA,1,CHENCURPPMIN-9090,119.99,69.99,,,,,,,,
CHENCURPPNAT-9072-FBA,1,CHENCURPPNAT-9072,99.99,63.99,,,,,,,,
CHENCURPPWIN-6590-FBA,1,CHENCURPPWIN-6590,84.99,58.99,,,,,,,,
CHENCURPPWIN-9054-FBA,1,CHENCURPPWIN-9054,89.99,49.99,,,,,,,,
CU002A6_FBA,1,CU002A6,33.99,29.99,,,,,,,,
CU002C1V_FBA,1,CU002C1,23.99,19.99,,,,,,,,
CU002F3-FBA-UK,1,EMCUREYESIL-4590,#N/A,#N/A,,,,,,,,
CU002G2_FBA,1,CU002G2,38.99,38.99,,,,,,,,
CU002G3_FBA,1,CU002G3,38.99,38.99,,,,,,,,
CU002H2-FBA-UK,1,EMCUREYESIL-6554,#N/A,#N/A,,,,,,,,
CU002I3-FBA-UK,1,EMCUREYESIL-6572,#N/A,#N/A,,,,,,,,
CURBIRFLOW137-FBA-UK,1,EMCUREYESIL-6572,#N/A,#N/A,,,,,,,,
CURBIRFLOW182-FBA-UK,1,EMCUREYESIL-9054,#N/A,#N/A,,,,,,,,
CURHEARTPNK137-FBA-UK,1,CURHEARTPNK137,22.99,24.9,,,,,,,,
CURLEONWAVEBEI-4554.4_FBA,1,CURLEONWAVEBEI-4554,59.99,40.98,,,,,,,,
CURLEONWAVEBEI-4690.4_FBA,1,CURLEONWAVEBEI-4690,79.99,64.98,,,,,,,,
CURLEONWAVEBEI-6654.4_FBA,1,CURLEONWAVEBEI-6654,89.99,64.98,,,,,,,,
CURLEONWAVEBEI-9072.4_FBA,1,CURLEONWAVEBEI-9072,139.99,100.98,,,,,,,,
CURLEONWAVEGRN-4672.4_FBA,1,CURLEONWAVEGRN-4672,69.99,52.98,,,,,,,,
CURLEONWAVELGRY-4554.1_FBA,1,CURLEONWAVELGRY-4554,59.99,40.98,,,,,,,,
CURLEONWAVELGRY-6690.1_FBA,1,CURLEONWAVELGRY-6690,119.99,88.98,,,,,,,,
CURLEONWAVEPNK-9090.2_FBA,1,CURLEONWAVEPNK-9090,149.99,112.98,,,,,,,,
CURLIN-4452_FBA,1,CURLIN-4452,11.99,9.99,,,,,,,,
CURLIN-6452_FBA,1,CURLIN-6452,16.99,14.99,,,,,,,,
CURLIN-6470_FBA,1,CURLIN-6470,24.99,19.99,,,,,,,,
CURLIN-9052_FBA,1,CURLIN-9052,22.99,15.99,,,,,,,,
CURLIN-9070_FBA,1,CURLIN-9070,24.99,24.99,,,,,,,,
CURMACDUFF90_FBA,1,CURMACDUFF90,49.99,34.9,,,,,,,,
CURMARBELAAZTCBLU-4554.2_FBA,1,CURMARBELAAZTCBLU-4554,59.99,40.98,,,,,,,,
CURMARBELAAZTCGLD-6672.2_FBA,1,CURMARBELAAZTCGLD-6672,99.99,76.98,,,,,,,,
CURMARBELAAZTCMAU-4554.1_FBA,1,CURMARBELAAZTCMAU-4554,59.99,40.98,,,,,,,,
CURMARBELAAZTCMAU-4690.1_FBA,1,CURMARBELAAZTCMAU-4690,79.99,64.98,,,,,,,,
CURMARBELAAZTCMAU-9054-FBA,1,CURMARBELAAZTCMAU-9054,119.99,88.98,,,,,,,,
CURMARBELAFLORGRY-6690.1_FBA,1,CURMARBELAFLORGRY-6690,119.99,88.98,,,,,,,,
CURMARBELALEAFBLU-4554.2_FBA,1,CURMARBELALEAFBLU-4554,59.99,40.98,,,,,,,,
CURMARBELALEAFBLU-6672.2_FBA,1,CURMARBELALEAFBLU-6672,99.99,76.98,,,,,,,,
CURMARBELALEAFGLD-4554.2_FBA,1,CURMARBELALEAFGLD-4554,59.99,40.98,,,,,,,,
CURMARBELALEAFGLD-4690.2_FBA,1,CURMARBELALEAFGLD-4690,79.99,64.98,,,,,,,,
CURMARBELALEAFGLD-6690.2_FBA,1,CURMARBELALEAFGLD-6690,119.99,88.98,,,,,,,,
CURMARBELALEAFGLD-9090.2_FBA,1,CURMARBELALEAFGLD-9090,149.99,112.98,,,,,,,,Listing  error on line 768 and Amazon sku CURMARBELALEAFGLD-9090.2_FBA :Master Web UK and Web UK Price Mismatch..
CURMARBELASTRPBLU-6654.2_FBA,1,CURMARBELASTRPBLU-6654,89.99,64.98,,,,,,,,
CURMARBELASTRPGLD-4554.2_FBA,1,CURMARBELASTRPGLD-4554,59.99,40.98,,,,,,,,
CURNEWENG54-FBA-UK,1,EMCURPPBLK-4572,#N/A,#N/A,,,,,,,,
